ambient,coolant,u_d,u_q,motor_speed,torque,i_d,i_q,pm,stator_yoke,stator_tooth,stator_winding,profile_id
-0.78909075,-1.0438595,-1.2116143,0.53828704,2.0241184,0.28772965,-1.3882905,0.23220292,0.06984457,-0.7576507,-0.3032108,-0.027657118,4
-0.78752494,-1.0436426,-1.211487,0.5381937,2.0241184,0.2866452,-1.3888469,0.23203567,0.066746995,-0.7575579,-0.30247986,-0.025015384,4
-0.7887786,-1.0454059,-1.2122493,0.53813064,2.0241182,0.28629455,-1.3894417,0.23252298,0.06573465,-0.75685143,-0.30195597,-0.019528907,4
-0.78771865,-1.0486135,-1.2109343,0.5379348,2.0241191,0.28539428,-1.3896859,0.23197648,0.069409266,-0.7564376,-0.30158067,-0.013263211,4
-0.7936257,-1.052755,-1.2101983,0.53430754,2.0241222,0.2853137,-1.3896651,0.23155576,0.071706384,-0.7551497,-0.30127057,-0.008755767,4
-0.78734726,-1.0560894,-1.2098829,0.5333746,2.0241199,0.28653753,-1.3904023,0.23125704,0.072820105,-0.7538296,-0.3009294,-0.0072583198,4
-0.7469315,-1.0597398,-1.2103411,0.5331596,2.0241184,0.28554615,-1.3906244,0.23131791,0.074751586,-0.7541863,-0.30076507,-0.0056902985,4
-0.7234258,-1.0624074,-1.2110761,0.5336357,2.0241177,0.28584528,-1.3902985,0.23136826,0.07461033,-0.75273997,-0.30063075,-0.0030314294,4
-0.7290297,-1.0642041,-1.2116851,0.53236985,2.024118,0.28600794,-1.3911935,0.2317668,0.07340628,-0.7500071,-0.30033958,-0.002602467,4
-0.7365498,-1.0651938,-1.2093705,0.5330955,2.0241175,0.28513747,-1.3909378,0.23106135,0.07929777,-0.74850404,-0.3000611,0.0022383882,4
-0.74185055,-1.0659852,-1.2106133,0.53177613,2.0241222,0.28490114,-1.3901683,0.23166937,0.08311124,-0.7483995,-0.2998925,0.00605926,4
-0.753512,-1.0655594,-1.2105942,0.53661054,2.0241184,0.2853518,-1.3884392,0.23186263,0.08353358,-0.7472335,-0.2995781,0.008489562,4
-0.75956464,-1.0642371,-1.209649,0.5375535,2.0241175,0.28473312,-1.3882092,0.2315651,0.084548324,-0.74490756,-0.29782724,0.009004201,4
-0.76915944,-1.0619745,-1.2110175,0.5386835,2.024116,0.2847346,-1.3876214,0.23209289,0.087365784,-0.74381125,-0.29505408,0.008238342,4
-0.7714399,-1.0585797,-1.2128369,0.53783774,2.024118,0.28581226,-1.3879095,0.23245445,0.08842858,-0.7435595,-0.29392713,0.008138435,4
-0.75424176,-1.0539683,-1.2097507,0.5371104,2.0241177,0.28481904,-1.3861086,0.23140138,0.08669409,-0.7432002,-0.29318708,0.008136983,4
-0.7204166,-1.0505707,-1.2114165,0.5386222,2.02412,0.28589544,-1.38557,0.23178582,0.08363687,-0.7421578,-0.29160357,0.008601377,4
-0.6922375,-1.0472018,-1.2131414,0.53673524,2.0241191,0.28581098,-1.387232,0.23207802,0.082399674,-0.7419832,-0.28988004,0.008178223,4
-0.6764295,-1.0447876,-1.2146952,0.5347126,2.024118,0.28587523,-1.3888592,0.23231788,0.081490144,-0.7411725,-0.28924644,0.0079726,4
-0.66540134,-1.0431192,-1.2144473,0.53410643,2.0241175,0.2852352,-1.3895942,0.23257524,0.08434749,-0.74005747,-0.28917643,0.010553344,4
-0.6608082,-1.0421084,-1.2130322,0.5349509,2.024124,0.2847615,-1.3891867,0.23200984,0.087621875,-0.7393472,-0.28922912,0.012175966,4
-0.68697983,-1.0417191,-1.2122722,0.5357569,2.0241191,0.28459024,-1.3874414,0.23209602,0.09283447,-0.7394285,-0.28892705,0.013820951,4
-0.71326894,-1.0433768,-1.2116628,0.5356433,2.0241196,0.28440726,-1.387845,0.2318156,0.09710054,-0.73916334,-0.28600296,0.014982663,4
-0.7176914,-1.0465575,-1.21407,0.5337255,2.0241222,0.28556618,-1.3890029,0.23248722,0.10026346,-0.73900485,-0.28306246,0.015775241,4
-0.72863823,-1.0499994,-1.2128888,0.5346119,2.0241148,0.28516743,-1.3884088,0.23184527,0.105014324,-0.7387149,-0.28204304,0.016399661,4
-0.7475538,-1.0543787,-1.214559,0.5345663,2.0241148,0.28602666,-1.388303,0.23240685,0.10308188,-0.7384643,-0.27963892,0.016847212,4
-0.75933176,-1.0577278,-1.2136035,0.5319359,2.0241182,0.28600767,-1.387782,0.23202886,0.10607712,-0.73825264,-0.27558216,0.017168134,4
-0.76834536,-1.0605499,-1.212697,0.53589934,2.024115,0.2859825,-1.3865298,0.23202227,0.10936256,-0.7375219,-0.27236816,0.017397864,4
-0.7718314,-1.0614729,-1.2117524,0.53856146,2.0241177,0.2853254,-1.3857116,0.23223764,0.10850492,-0.73674035,-0.27107242,0.017562537,4
-0.77686113,-1.0624803,-1.21262,0.53906727,2.0241244,0.28531262,-1.3859903,0.23246184,0.10908005,-0.7363549,-0.2692885,0.01768045,4
-0.76262504,-1.0621014,-1.2124484,0.5381144,2.0241199,0.28517947,-1.386527,0.23227152,0.11174712,-0.7364268,-0.26841825,0.017764963,4
-0.7361232,-1.0619506,-1.2097636,0.53393716,2.0241203,0.28461796,-1.3868479,0.23118421,0.11268884,-0.7360598,-0.2670255,0.01780882,4
-0.7402767,-1.0618621,-1.2110394,0.53268087,2.024116,0.28423962,-1.3877186,0.23159707,0.11510271,-0.7356814,-0.26770678,0.017800106,4
-0.7535833,-1.0606438,-1.2114362,0.531435,2.024116,0.28461254,-1.3886571,0.23172747,0.11556155,-0.7354216,-0.26822105,0.017850641,4
-0.75292087,-1.0583173,-1.2101345,0.53198713,2.0241187,0.2842058,-1.3884279,0.23148704,0.1167387,-0.735308,-0.26611486,0.017886944,4
-0.75371784,-1.0559009,-1.2114686,0.5328535,2.0241222,0.2847217,-1.3881419,0.23189116,0.12037632,-0.7353192,-0.2619872,0.017912792,4
-0.76079625,-1.0514882,-1.212996,0.53438014,2.0241175,0.28492817,-1.3874487,0.2320965,0.120442145,-0.73522764,-0.26103783,0.01793167,4
-0.76962316,-1.0478592,-1.2115847,0.53104174,2.0241187,0.2855158,-1.3876945,0.23173998,0.116739176,-0.7350851,-0.26142812,0.017944738,4
-0.76339996,-1.0452589,-1.2105924,0.5351822,2.0241215,0.2853123,-1.3861609,0.2315206,0.12072178,-0.73498315,-0.25989336,0.017954323,4
-0.7539738,-1.0433803,-1.2103403,0.53498846,2.02412,0.2849742,-1.3865868,0.23162742,0.12396686,-0.73490995,-0.25879374,0.017961293,4
-0.72700715,-1.0419977,-1.2112741,0.53686506,2.0241199,0.28541577,-1.3857137,0.23165569,0.12753096,-0.73485756,-0.2558827,0.017966231,4
-0.6941175,-1.0411431,-1.2138464,0.5337276,2.0241196,0.2857855,-1.3872738,0.23230356,0.12860961,-0.73481995,-0.25601023,0.017969716,4
-0.6582497,-1.0412748,-1.2116106,0.5311835,2.0241165,0.28474182,-1.3863485,0.23174688,0.12984633,-0.734793,-0.25284928,0.01797233,4
-0.6201214,-1.0436376,-1.212974,0.5340911,2.0241206,0.2860152,-1.3852834,0.23196593,0.12891567,-0.7347737,-0.24529952,0.017974073,4
-0.6065257,-1.0477446,-1.2135838,0.53104717,2.0241227,0.28578424,-1.3875711,0.2320945,0.13024464,-0.7347599,-0.24097395,0.018242719,4
-0.59678537,-1.0506874,-1.2137398,0.532012,2.0241208,0.28571475,-1.3876685,0.23246777,0.13166827,-0.7347501,-0.23674518,0.019075666,4
-0.58899635,-1.053209,-1.2146794,0.5353629,2.024119,0.28589138,-1.3862195,0.23283981,0.1369587,-0.73479277,-0.23484443,0.018764617,4
-0.5826346,-1.0565319,-1.2141211,0.5364755,2.0241227,0.2858268,-1.3857577,0.23282698,0.1378221,-0.7347735,-0.23339221,0.01854186,4
-0.5863595,-1.0589889,-1.2132776,0.5346209,2.0241172,0.28572232,-1.3850758,0.23232895,0.13905258,-0.73475975,-0.23235154,0.01934286,4
-0.59451896,-1.0596852,-1.2143967,0.53431547,2.024119,0.28570512,-1.3855424,0.23263149,0.1393894,-0.73474985,-0.23002495,0.02576074,4
-0.6038297,-1.0602453,-1.2149252,0.5339701,2.0241213,0.28645995,-1.3858287,0.23255186,0.14209826,-0.7347428,-0.22835784,0.03980991,4
-0.6222665,-1.0608542,-1.2136346,0.53358227,2.0241172,0.2849476,-1.3858477,0.23232177,0.14109746,-0.7347379,-0.22716337,0.05305488,4
-0.633398,-1.0606331,-1.2145052,0.53580815,2.0241191,0.28504312,-1.3847073,0.23265779,0.13934566,-0.7347341,-0.22617182,0.0615621,4
-0.6354697,-1.0578678,-1.214107,0.5308686,2.0241168,0.28565022,-1.3855367,0.23220901,0.1425105,-0.73473155,-0.22555181,0.055723626,4
-0.6407604,-1.0542628,-1.2140969,0.5315708,2.024114,0.28520972,-1.386157,0.23212981,0.14835732,-0.7347298,-0.22515278,0.05468244,4
-0.6426575,-1.0503404,-1.2152693,0.5294496,2.0241187,0.28663707,-1.3879915,0.23237005,0.15010959,-0.7347284,-0.2248668,0.051675346,4
-0.63626266,-1.0471056,-1.2144194,0.5323709,2.024118,0.28615698,-1.3868449,0.23235165,0.15014802,-0.73472744,-0.22466192,0.056790367,4
-0.6195433,-1.0449065,-1.2149234,0.5311433,2.0241172,0.28562436,-1.3874804,0.23244724,0.15108253,-0.73472685,-0.22401814,0.071288824,4
-0.5973204,-1.0429492,-1.2140998,0.52873045,2.024119,0.28644034,-1.3870987,0.23206498,0.15377267,-0.73472625,-0.22337617,0.08154878,4
-0.586501,-1.041588,-1.2146084,0.53173226,2.0241187,0.2861512,-1.3854107,0.23229066,0.15658484,-0.7347259,-0.22178712,0.084767014,4
-0.5921973,-1.0406874,-1.2126775,0.5328868,2.024113,0.28548807,-1.3850193,0.23180382,0.15546295,-0.73472565,-0.22128072,0.08686158,4
-0.5919353,-1.0401201,-1.2133625,0.53132683,2.0241182,0.28574637,-1.3861632,0.23216675,0.16056792,-0.7347255,-0.22136967,0.09032116,4
-0.5782101,-1.0403786,-1.2142581,0.5311421,2.0241196,0.28613174,-1.3864135,0.23238556,0.16129488,-0.7347253,-0.22147846,0.09537955,4
-0.5781589,-1.0430133,-1.2133183,0.533751,2.024122,0.28666964,-1.3853315,0.2323514,0.16295537,-0.7347253,-0.22151132,0.093436,4
-0.5796173,-1.0459322,-1.2136884,0.531308,2.0241156,0.2858911,-1.3852228,0.2324059,0.16421275,-0.7347253,-0.22153491,0.09135712,4
-0.5727738,-1.0498414,-1.2133007,0.53365254,2.0241141,0.2862946,-1.3846,0.2320995,0.16580647,-0.73472506,-0.21960932,0.10275787,4
-0.5675453,-1.0544459,-1.213693,0.5324574,2.024118,0.285679,-1.3854359,0.23237394,0.16335703,-0.73472506,-0.21800384,0.11368552,4
-0.5592785,-1.0576302,-1.2132776,0.53170466,2.0241184,0.28543818,-1.3858595,0.23198807,0.16466631,-0.73472506,-0.21757622,0.11937733,4
-0.5575099,-1.058913,-1.2142062,0.53235644,2.0241177,0.28579193,-1.3852706,0.23226182,0.16599962,-0.73472506,-0.21726969,0.124444716,4
-0.5664663,-1.059223,-1.2131788,0.5301271,2.024123,0.28545305,-1.3841347,0.23174138,0.16602123,-0.73472506,-0.21519819,0.12272887,4
-0.58310336,-1.0590248,-1.2132437,0.53279024,2.024122,0.28578988,-1.3832992,0.23181748,0.16810839,-0.73472506,-0.21366861,0.121989146,4
-0.59927166,-1.0577817,-1.2142411,0.530401,2.0241141,0.28520525,-1.3853074,0.23236331,0.17219573,-0.73472506,-0.21239199,0.12708586,4
-0.61514586,-1.0557601,-1.2150156,0.5318917,2.024116,0.2855124,-1.384925,0.23208407,0.17635514,-0.73472506,-0.21156763,0.12995152,4
-0.6228506,-1.051595,-1.2165053,0.5325634,2.0241187,0.2860692,-1.3850285,0.23279938,0.17293565,-0.73472506,-0.20691141,0.12691045,4
-0.6255808,-1.0480962,-1.2162023,0.53322107,2.0241203,0.28599662,-1.3847066,0.2324804,0.17373466,-0.73472506,-0.20145227,0.12640394,4
-0.6287145,-1.0461344,-1.2161571,0.5297497,2.024121,0.28505886,-1.3850784,0.2324381,0.1745111,-0.73472506,-0.19925697,0.1318213,4
-0.6318833,-1.0445222,-1.2166871,0.5312296,2.0241206,0.2848711,-1.3848203,0.23302361,0.17862967,-0.73472506,-0.19565143,0.13538253,4
-0.63613516,-1.0426203,-1.2165666,0.5316002,2.0241156,0.2850654,-1.3845955,0.23269673,0.18070193,-0.73472506,-0.19577807,0.13779745,4
-0.63572365,-1.04114,-1.2154262,0.530584,2.0241168,0.28441146,-1.3850664,0.23236531,0.17974819,-0.73472506,-0.1951913,0.1393094,4
-0.6357257,-1.0402321,-1.2145342,0.5304672,2.024118,0.2848589,-1.3851337,0.2319102,0.18210778,-0.73472506,-0.19377711,0.14099506,4
-0.6370737,-1.0396823,-1.2137954,0.5263804,2.0241206,0.28521156,-1.3856384,0.23172478,0.18179499,-0.73472506,-0.19244762,0.14264032,4
-0.6555225,-1.0393739,-1.2175198,0.5290193,2.0241213,0.2861863,-1.3850546,0.23259316,0.18133566,-0.73472506,-0.19045594,0.14402771,4
-0.66285884,-1.0391788,-1.2174312,0.53122824,2.024115,0.28704137,-1.3846176,0.23303749,0.18211691,-0.73472506,-0.18866755,0.14424233,4
-0.6681165,-1.0390391,-1.2170419,0.53425896,2.0241172,0.28703535,-1.3833503,0.23313978,0.18482386,-0.73472506,-0.18706994,0.14456326,4
-0.671999,-1.0401622,-1.2160133,0.5321832,2.0241182,0.28639638,-1.3842936,0.2324877,0.18430592,-0.73472506,-0.1852928,0.1464612,4
-0.6751728,-1.04512,-1.2156118,0.52852225,2.0241263,0.286671,-1.3847045,0.23219025,0.19090562,-0.73472506,-0.18383878,0.14967798,4
-0.6752521,-1.0490624,-1.2154398,0.5308996,2.0241182,0.285878,-1.3833704,0.23255919,0.19201839,-0.73472506,-0.1816224,0.15051703,4
-0.6664724,-1.053272,-1.213031,0.5332964,2.0241175,0.28552413,-1.382298,0.23184018,0.19012053,-0.73472506,-0.18012464,0.14895046,4
-0.6520104,-1.0561216,-1.2125756,0.5302409,2.0241196,0.2847917,-1.38403,0.23149024,0.19128855,-0.73472506,-0.1802711,0.14785148,4
-0.6298839,-1.0568914,-1.2164105,0.5323709,2.0241184,0.28521058,-1.3832117,0.23264468,0.19391094,-0.73472506,-0.18019538,0.14714283,4
-0.61345154,-1.057122,-1.2169782,0.53508145,2.0241191,0.28557146,-1.3821245,0.23297943,0.1961408,-0.73472506,-0.18014108,0.14847358,4
-0.59186304,-1.0560364,-1.2157512,0.52881604,2.024123,0.28511927,-1.3839816,0.23228087,0.19523127,-0.73472506,-0.1786115,0.15278701,4
-0.53621346,-1.0545912,-1.2155156,0.5302891,2.0241199,0.28452215,-1.3838102,0.23229751,0.20054236,-0.73472506,-0.17837393,0.15310706,4
-0.4469926,-1.0526739,-1.2158587,0.5318797,2.024122,0.28480047,-1.383216,0.23268983,0.20216106,-0.73472506,-0.17680329,0.15235282,4
-0.37256795,-1.0494721,-1.2169633,0.5293624,2.0241165,0.28493497,-1.384615,0.23281237,0.20244838,-0.73472506,-0.17504543,0.15395947,4
-0.3208982,-1.0463626,-1.2156644,0.5290554,2.0241158,0.2849927,-1.3844779,0.23245831,0.20573477,-0.73472506,-0.1717532,0.15442707,4
-0.27485543,-1.0441788,-1.2157363,0.5260164,2.0241196,0.28540796,-1.3841498,0.2322342,0.20448412,-0.73472506,-0.16948466,0.15531868,4
-0.24278782,-1.0424734,-1.2181609,0.5301139,2.0241203,0.28535742,-1.3826005,0.23300998,0.20448364,-0.73472506,-0.16785918,0.15521993,4
-0.22421855,-1.0408622,-1.218785,0.53093815,2.024122,0.2854334,-1.3829296,0.23313533,0.20475702,-0.73472506,-0.166333,0.15895252,4
-0.21753663,-1.0397842,-1.219244,0.5310801,2.024121,0.28517133,-1.3834772,0.2334104,0.20731984,-0.73472506,-0.16528465,0.16409716,4
-0.21597178,-1.0392559,-1.2173715,0.53110373,2.0241144,0.28644693,-1.3837669,0.23287104,0.20896256,-0.73472506,-0.16543685,0.16770194,4
-0.20309174,-1.0389324,-1.2174585,0.53107643,2.0241222,0.28499737,-1.3837572,0.23287529,0.21232103,-0.73472506,-0.16428114,0.16726921,4
-0.20246038,-1.0390184,-1.218134,0.5299469,2.0241191,0.28616893,-1.3827949,0.23311259,0.21305133,-0.73472506,-0.16286589,0.16975266,4
-0.18592972,-1.0394287,-1.2169011,0.53060865,2.0241168,0.28591093,-1.38284,0.23267443,0.21553199,-0.73472506,-0.16252936,0.16827816,4
-0.17408453,-1.0414358,-1.216261,0.5322478,2.0241215,0.2857285,-1.3818601,0.23274437,0.21696234,-0.73472506,-0.16129453,0.17017175,4
-0.1690628,-1.043799,-1.2157272,0.53264564,2.0241206,0.28500682,-1.3816242,0.2325565,0.21544358,-0.73472506,-0.16095157,0.1669358,4
-0.17468777,-1.0484115,-1.216714,0.52902156,2.024119,0.2857056,-1.3836502,0.23271854,0.21767056,-0.73472506,-0.1612029,0.16479824,4
-0.17240125,-1.0511318,-1.2180866,0.5251032,2.0241225,0.2866189,-1.3841916,0.23291588,0.22046639,-0.73472506,-0.1601633,0.16885611,4
-0.17837453,-1.0536752,-1.216874,0.5269756,2.02412,0.28641662,-1.3842407,0.23303255,0.22395124,-0.73472506,-0.15734048,0.17087255,4
-0.18083069,-1.0554148,-1.2168051,0.5272993,2.02412,0.28551888,-1.3845485,0.23274846,0.22276159,-0.73472506,-0.15726028,0.17129861,4
-0.17709777,-1.055428,-1.2174875,0.5273574,2.0241225,0.28642476,-1.3847946,0.23291911,0.22255163,-0.73472506,-0.15657043,0.16995741,4
-0.16775692,-1.0531015,-1.2180127,0.5259565,2.0241203,0.2862695,-1.3854145,0.23267832,0.22397476,-0.73313206,-0.15463057,0.17160647,4
-0.16094752,-1.0510751,-1.2162935,0.5219163,2.0241225,0.28506348,-1.3859689,0.23183225,0.22664617,-0.73358345,-0.152247,0.178214,4
-0.1596035,-1.0482733,-1.2169863,0.522311,2.0241199,0.2856273,-1.3853923,0.23203915,0.2269335,-0.7339071,-0.15053898,0.18446022,4
-0.16816244,-1.0458397,-1.2153696,0.52606165,2.0241163,0.28559846,-1.3836963,0.23186296,0.22888996,-0.7309528,-0.15021853,0.18580027,4
-0.16089231,-1.0440255,-1.2150954,0.52711046,2.0241144,0.2856277,-1.3835034,0.2319665,0.23132353,-0.7156934,-0.14876935,0.19035476,4
-0.153306,-1.0422032,-1.2149904,0.5265835,2.0241237,0.2857987,-1.3841044,0.2318873,0.23004356,-0.7175538,-0.14542727,0.194471,4
-0.1451245,-1.0405341,-1.2172469,0.53076977,2.0241225,0.28610915,-1.3823905,0.23300433,0.22722946,-0.7108717,-0.143394,0.19557433,4
-0.13822275,-1.0392694,-1.2158448,0.5288974,2.0241177,0.28692257,-1.3818079,0.23239775,0.23155318,-0.70966804,-0.14442144,0.19136108,4
-0.12951727,-1.0382136,-1.2164503,0.528501,2.0241175,0.28609127,-1.382575,0.23279236,0.23514517,-0.7126391,-0.14271824,0.19105934,4
-0.122841366,-1.0378191,-1.2149265,0.53055686,2.024118,0.28621882,-1.381615,0.23241797,0.2358303,-0.71730673,-0.14185941,0.1962426,4
-0.119465776,-1.0378572,-1.2145656,0.5269689,2.0241206,0.28577244,-1.383656,0.23207857,0.23636124,-0.715872,-0.14124405,0.20018198,4
-0.11736895,-1.038092,-1.2152271,0.5259849,2.0241234,0.28539616,-1.3839598,0.23214506,0.23909894,-0.71165794,-0.14057708,0.20647526,4
-0.11660811,-1.0387114,-1.2139207,0.52318645,2.024116,0.28485012,-1.3832297,0.23167162,0.23707569,-0.70012575,-0.13892497,0.20861165,4
-0.12760213,-1.0409083,-1.2153798,0.5265916,2.024118,0.28479415,-1.382174,0.23230019,0.23588893,-0.6892239,-0.13787644,0.21785074,4
-0.14560328,-1.0433042,-1.2164967,0.52755255,2.024118,0.28604603,-1.3825141,0.23290733,0.23719676,-0.6784752,-0.13698974,0.22413707,4
-0.15003581,-1.0459424,-1.2150862,0.5270057,2.0241165,0.2861791,-1.3834689,0.23246668,0.23917052,-0.6705248,-0.13630937,0.2335542,4
-0.15150228,-1.0500772,-1.2176427,0.52765733,2.0241203,0.28588933,-1.383446,0.2330625,0.24129611,-0.669607,-0.13514419,0.23157638,4
-0.15034096,-1.0525526,-1.2177672,0.5273944,2.024119,0.28622854,-1.3835379,0.23317611,0.24345534,-0.6638716,-0.13494164,0.2374378,4
-0.15992169,-1.0534388,-1.216108,0.52330536,2.0241213,0.28527156,-1.384003,0.23262355,0.24740046,-0.66235065,-0.13407387,0.24273898,4
-0.19946219,-1.053011,-1.2172176,0.5265971,2.0241177,0.28547367,-1.3825289,0.2328497,0.24891825,-0.6560337,-0.12893483,0.24981584,4
-0.25450653,-1.0520245,-1.2187939,0.52747947,2.024116,0.28626657,-1.3821211,0.23336895,0.25016892,-0.6532995,-0.12678847,0.25424603,4
-0.29485002,-1.049714,-1.2163931,0.527464,2.0241165,0.28542346,-1.382264,0.23265591,0.25228778,-0.64845294,-0.12380508,0.2583283,4
-0.32839116,-1.047255,-1.2165074,0.52828854,2.0241203,0.28518322,-1.3819333,0.23276927,0.25465792,-0.6439848,-0.122345,0.26125348,4
-0.34453538,-1.0447772,-1.2165673,0.52490896,2.024123,0.2859382,-1.3820246,0.23262532,0.2540727,-0.64377,-0.12080186,0.2633492,4
-0.36120656,-1.0428884,-1.2177155,0.52889884,2.024119,0.2860839,-1.3807862,0.23299117,0.25530943,-0.64520925,-0.122180484,0.264851,4
-0.38937265,-1.0412434,-1.2172564,0.5293032,2.0241222,0.28526056,-1.3811302,0.23280837,0.25663936,-0.64678806,-0.12316846,0.26487455,4
-0.42143726,-1.0398022,-1.2184403,0.5310831,2.024118,0.28505468,-1.3803232,0.23289458,0.26018906,-0.64314026,-0.120082,0.2610496,4
-0.45308834,-1.0388167,-1.2200315,0.5268415,2.0241208,0.28610852,-1.3826556,0.23329079,0.2620941,-0.6436129,-0.117870264,0.25818655,4
-0.47779348,-1.0380679,-1.2170411,0.52462876,2.0241227,0.28573158,-1.3822621,0.23222478,0.2596836,-0.6430058,-0.11655666,0.2590857,4
-0.47841683,-1.0377849,-1.2157773,0.5244139,2.024119,0.2845595,-1.3819752,0.23190871,0.26040095,-0.637443,-0.11561548,0.26067784,4
-0.46128693,-1.0377761,-1.2166306,0.52593523,2.0241191,0.28414786,-1.3816086,0.23219758,0.26237231,-0.6376391,-0.11534755,0.2620292,4
-0.44757777,-1.0379684,-1.2159469,0.52615094,2.02412,0.2833501,-1.3820379,0.2320341,0.2624064,-0.63548934,-0.11492974,0.2639135,4
-0.436106,-1.0384239,-1.218726,0.52575696,2.0241187,0.28434354,-1.3826783,0.23282155,0.26461464,-0.6366873,-0.11363649,0.26528376,4
-0.4525172,-1.0395862,-1.2207555,0.52785075,2.024122,0.28586,-1.3820074,0.23345216,0.26352158,-0.63421,-0.11311652,0.26623723,4
-0.44992152,-1.0418172,-1.2192122,0.5222009,2.024123,0.28562248,-1.3834157,0.23293215,0.26264378,-0.62999004,-0.11135421,0.26680124,4
-0.46439853,-1.0446452,-1.2185662,0.5240725,2.024118,0.28619,-1.3831314,0.23288223,0.26420915,-0.62872344,-0.10742035,0.26740998,4
-0.44801039,-1.0476266,-1.2192844,0.5268012,2.0241177,0.28717718,-1.3818823,0.23333931,0.26648608,-0.62805563,-0.10703631,0.26776052,4
-0.4376668,-1.0493906,-1.218783,0.52579397,2.0241187,0.28719229,-1.382474,0.23321356,0.26952744,-0.6276606,-0.10714473,0.26796818,4
-0.42502666,-1.0500187,-1.2201428,0.5241548,2.0241196,0.28746817,-1.3831807,0.23326826,0.2705984,-0.62725306,-0.108252384,0.26816073,4
-0.4053081,-1.0503008,-1.2203289,0.52473897,2.0241232,0.28733093,-1.3805033,0.2329684,0.26945728,-0.6258012,-0.10925858,0.2682987,4
-0.40133327,-1.0490917,-1.2210814,0.52842736,2.024119,0.2879107,-1.3792533,0.23337649,0.2686799,-0.62233937,-0.10997951,0.26839742,4
-0.39899254,-1.0469483,-1.2197142,0.5283562,2.0241175,0.28626958,-1.3800374,0.23298436,0.27026737,-0.6199335,-0.10822094,0.2684683,4
-0.39731526,-1.0454127,-1.2203153,0.5288301,2.0241172,0.28672343,-1.3804451,0.23335887,0.2721854,-0.61902124,-0.10763684,0.26851884,4
-0.36006933,-1.0434722,-1.2218695,0.52845395,2.0241208,0.28661627,-1.3809466,0.23392595,0.2729868,-0.6183096,-0.10630626,0.26855543,4
-0.30444583,-1.0420482,-1.2223637,0.5306088,2.024122,0.28685284,-1.3797141,0.23421478,0.27324626,-0.61639965,-0.102833435,0.26858127,4
-0.27220455,-1.0403222,-1.2216702,0.52496564,2.0241182,0.2868941,-1.3810601,0.23377426,0.27628088,-0.6154025,-0.10146874,0.26860017,4
-0.23996429,-1.0387496,-1.219429,0.52543926,2.02412,0.28574044,-1.3810476,0.2329391,0.27923095,-0.6157313,-0.09997151,0.26861352,4
-0.2260012,-1.0380931,-1.2191963,0.52317643,2.0241153,0.28546482,-1.3823526,0.23279658,0.27971336,-0.6133213,-0.10114222,0.26862308,4
-0.2149811,-1.0377234,-1.2189523,0.52038556,2.0241148,0.28566974,-1.3838714,0.23254488,0.28013664,-0.6112836,-0.10010548,0.26866665,4
-0.20708463,-1.0374587,-1.2182657,0.52294147,2.0241175,0.28577197,-1.382775,0.23257989,0.28014097,-0.6119397,-0.09870952,0.26869774,4
-0.18924308,-1.037168,-1.218274,0.51986074,2.0241208,0.2861897,-1.3828418,0.23247911,0.28195617,-0.611158,-0.09652173,0.2686835,4
-0.2160561,-1.0375984,-1.2176758,0.52292424,2.0241227,0.2854252,-1.3820605,0.23237671,0.2841231,-0.61020124,-0.092434786,0.26882002,4
-0.26775897,-1.0379066,-1.2196734,0.5241502,2.0241184,0.2857776,-1.3820475,0.2331865,0.28340095,-0.6057661,-0.088764936,0.26877093,4
-0.30023614,-1.0391692,-1.2195495,0.52387404,2.0241199,0.28580672,-1.3823942,0.23316179,0.2819312,-0.6006479,-0.087908074,0.26873606,4
-0.32147637,-1.0421236,-1.2198527,0.5216612,2.0241177,0.2854323,-1.3836263,0.23321702,0.28256494,-0.6006016,-0.087083004,0.26900443,4
-0.3300965,-1.0445093,-1.2191457,0.5208921,2.0241227,0.28577766,-1.3823879,0.2330802,0.28445747,-0.6006853,-0.08658964,0.26996806,4
-0.33627257,-1.0462188,-1.2185845,0.5229804,2.0241156,0.28653264,-1.3809721,0.23302734,0.2876776,-0.59998095,-0.08792451,0.26966718,4
-0.35694367,-1.0493588,-1.218145,0.5236636,2.024121,0.2854127,-1.3810012,0.23282397,0.2914858,-0.5990173,-0.08519905,0.27036944,4
-0.36617008,-1.0510713,-1.2198603,0.5236736,2.0241199,0.28599507,-1.3813123,0.23313421,0.29389867,-0.593489,-0.08235873,0.2706892,4
-0.40882522,-1.051055,-1.218595,0.52499086,2.024118,0.28505903,-1.3810633,0.23284173,0.29662487,-0.5922624,-0.08087525,0.2714324,4
-0.45563382,-1.0515474,-1.2191334,0.5253707,2.0241175,0.28514957,-1.3813245,0.23302186,0.29734075,-0.5888019,-0.079147056,0.27332368,4
-0.4780053,-1.048876,-1.2182474,0.52312446,2.0241148,0.2855677,-1.380709,0.23252767,0.29530644,-0.5863921,-0.07774342,0.2740175,4
-0.5011416,-1.0459203,-1.2183462,0.5248513,2.0241175,0.28469604,-1.3803184,0.23289563,0.29565623,-0.5879133,-0.07658843,0.27293596,4
-0.5192431,-1.0441383,-1.2190771,0.52336735,2.0241213,0.2853059,-1.3813012,0.232728,0.2980874,-0.58825624,-0.07572942,0.27172023,4
-0.5499818,-1.0425926,-1.2201744,0.5236289,2.0241182,0.28518918,-1.3812848,0.2331561,0.29983342,-0.58565843,-0.07515121,0.2734564,4
