Latitude,Longitude,Type,Depth,Magnitude
27.5,66092,0,27.9,5.5
-20548,-174173,0,33,6
28032,139316,0,532.6,5.5
-5178,151729,0,73.8,6
1126,123006,0,33.7,5.7
22692,120909,0,33,5.8
15.12,59267,0,10,5.5
-60447,-65029,0,10,5.8
51457,-164118,0,33,5.6
-60689,-22794,0,33,6
13382,51456,0,10,5.5
64655,-17617,0,10,5.6
-6161,146782,0,104.2,5.5
-5917,103796,0,59,5.8
-53155,159632,0,10,6.4
51453,177899,0,40.9,5.7
-12995,165984,0,33,5.6
15469,119327,0,33,5.6
-14989,-173632,0,33,6
-17732,167612,0,10,6.4
-6726,130373,0,33,6.5
33267,138643,0,10,6.5
33189,138685,0,10,6.2
-17.59,167833,0,25.7,5.9
29147,60906,0,33,5.6
-36.19,-100795,0,10,5.6
-13559,167079,0,176,6.7
13038,145.39,0,49.4,5.6
13088,145277,0,56.4,5.5
52705,160.57,0,33,5.5
24248,125215,0,35,6.1
-17617,167799,0,19.8,5.9
-24036,-174646,0,9.3,5.8
-41.48,174955,0,36.7,5.6
-41589,175344,0,39.1,5.5
-2711,67908,0,10,5.7
13445,-92058,0,41.3,5.5
-19503,-66618,0,266,6.6
-23497,179029,0,548.5,6.1
15724,147931,0,36.8,5.9
-23493,179135,0,572.2,5.6
-2211,92249,0,32.2,6.8
49043,155076,0,82.9,5.9
-25557,-176311,0,44.4,5.8
-10.97,-70776,0,598.8,7
37093,103781,0,11.7,5.7
-16244,-173153,0,30.6,5.6
-21.94,-179.39,0,591.9,5.5
-5604,153925,0,58.8,5.5
38.0618333,-119.1191667,0,10903,5.8
73361,54707,1,0,5.7
35121,70486,0,113.9,5.8
8307,126462,0,44.1,6.5
-6189,154.96,0,142,5.9
-35143,-16426,0,10,6.1
-35368,-16108,0,10,5.5
-63653,172.65,0,10,5.5
-55981,-143243,0,10,5.5
14694,146894,0,40.9,5.6
-26634,-70481,0,59.9,5.6
-3533,139367,0,35.3,5.7
-6704,125636,0,515.3,5.5
-4479,-104735,0,10,5.5
-21251,-174366,0,28.3,5.6
-15721,-72619,0,121,5.8
51186,178948,0,33,5.5
28251,55462,0,10.6,6.6
28237,55365,0,17.9,5.7
53452,169871,0,24.8,7.1
5643,125247,0,77.8,5.7
-55974,-27538,0,47.6,5.7
11757,-85872,0,163.3,5.5
24091,121758,0,34.3,5.5
42959,78071,0,19.1,6.4
46104,138637,0,14.1,5.9
-22258,-138805,1,0,5.5
27.44,66092,0,37.1,5.6
3908,97457,0,48.4,6.7
3982,97324,0,30.4,5.8
3909,97291,0,53.5,5.6
-59707,-26244,0,33,5.7
-31688,-178605,0,82.9,5.6
3942,97343,0,67.2,5.5
171,127.01,0,114.1,5.8
-18109,-174667,0,60.4,5.6
51.65,-171331,0,33,6
-5575,150993,0,28.7,6.3
-5005,145791,0,61.8,5.7
5538,125851,0,125,5.5
4707,-75574,0,144.6,6.1
-23575,-175824,0,29.1,5.7
-23.78,-175771,0,58.9,5.8
-23.89,-175779,0,33,5.5
-31.01,-178992,0,33,5.6
43853,16633,0,24,5.6
-21088,-178867,0,620.2,5.6
-28041,-179707,0,415,6.1
1.03,123.97,0,28.3,5.8
40198,143466,0,41.1,5.5
-26722,-114127,0,10,5.9
-22727,166.7,0,11.8,5.6
43729,-28864,0,16.2,5.5
-5264,131.37,0,75.1,6.1
-16993,-177268,0,413.5,5.9
-6.67,147415,0,78.8,5.5
54881,162109,0,26,5.5
-5.94,142282,0,32.4,6
-5869,142.26,0,33,5.5
-15461,-173117,0,12.8,6.4
-15372,-173052,0,33,5.8
37.3,15438,0,11.1,5.6
23916,121636,0,12.1,6.3
1116,124034,0,33,6.2
23722,121627,0,10,6.7
-6.02,142291,0,33,5.5
23681,121625,0,10,5.9
23807,121678,0,10,5.7
-9691,-78982,0,38.2,5.6
-2982,136488,0,33,5.5
41361,43715,0,33,5.5
-19467,-173278,0,33,5.7
29044,51304,0,15.4,5.7
1298,123188,0,33,5.5
6638,-81926,0,19.3,6.3
-42667,-15948,0,11.7,5.5
23701,121579,0,10,5.6
52618,160716,0,21.7,6
23669,121606,0,10,5.5
37612,70338,0,8.3,5.6
-16626,-177556,0,10,5.9
-20467,-174161,0,13.3,6.8
41004,22.3,0,13.3,6.1
-20597,-178574,0,599.3,5.5
-18891,-177971,0,457,5.6
-32696,-69647,0,116.3,5.5
9869,-84302,0,17.3,6
-14948,168036,0,26.7,5.7
-15182,167386,0,143,5.6
-656,127387,0,31.7,5.6
-5376,151.49,0,53,5.9
-40732,-85765,0,10,5.7
23766,121592,0,17.7,5.9
-668,127337,0,38.7,5.6
-6873,129542,0,180.9,5.7
-22725,-70006,0,63.7,5.5
-14875,66777,0,17.2,5.9
8257,94061,0,18,6.1
-30174,178928,0,532.2,5.6
-5097,150967,0,178.6,7.5
857,126689,0,70.5,5.5
-21953,174818,0,10.2,5.6
18068,-105847,0,35,6.3
17951,-105852,0,36.4,5.8
-21208,-174149,0,29.1,6
-7225,148585,0,40.2,5.5
-29562,-111805,0,10,5.9
-7179,148.54,0,14,6.2
-7171,148441,0,38.8,5.7
1973,126731,0,83.6,5.8
23613,95901,0,19.7,7
-18057,-173534,0,32.9,6.2
-5502,151899,0,41.2,5.5
-5396,151837,0,27.7,6.2
-5482,151.85,0,19.6,5.8
-18006,-173589,0,22.6,5.7
-18043,-173.53,0,33,5.6
40558,105793,0,16.5,5.6
-2928,84566,0,10,5.8
-25187,178314,0,555.3,5.8
18029,-101.7,0,30.5,5.5
-5.99,154.46,0,58.2,6
13783,-90687,0,69.1,5.5
-5003,151204,0,143.5,5.8
23692,121346,0,10.6,5.7
-51145,139415,0,10,6.3
23747,121.29,0,8.6,5.5
-5576,148331,0,163.4,5.6
-21235,170029,0,78.3,6
-55215,-129.13,0,10,5.7
51965,178838,0,108.4,6.4
33821,141412,0,66.2,5.5
-2152,139.02,0,22,6.3
-2275,139206,0,33,6.4
-2.18,139.14,0,33,5.5
-3515,102.63,0,112.7,5.5
-3553,149085,0,50.9,5.5
10508,125707,0,59.5,5.5
-41985,171701,0,27.2,5.7
-42009,171.7,0,18.7,5.9
30573,129009,0,33,5.6
-44159,94223,0,10,5.6
511,126082,0,36.9,5.8
35993,70423,0,142.4,6.9
-57067,-141111,0,10,5.7
-24343,-115893,0,10,5.5
51693,174221,0,33.5,5.7
-15348,-176901,0,27.6,6.1
-9929,159139,0,10,6.9
-9858,159174,0,10,6.4
8745,-39854,0,10,6.2
14005,144743,0,155.7,6
-32015,179.75,0,364.9,5.8
-44361,-79529,0,10,5.7
-22082,-179556,0,614.6,5.5
-9909,159076,0,21.5,5.5
-32984,-179.34,0,33,5.9
-6279,154697,0,44.8,5.9
-22336,-112578,0,10,6
4.21,124235,0,31.8,5.5
48268,154328,0,38.9,6.1
-21189,169831,0,58.5,6
8.87,126.48,0,23.9,7
-19028,168493,0,39.7,5.7
1562,127093,0,129.9,5.6
-22626,-113022,0,10,5.9
9047,126551,0,38.1,5.5
58427,-175.45,0,20.2,6.7
8167,122129,0,54.1,5.7
36.27,70645,0,154.7,5.5
-15125,-173384,0,33,5.7
-7388,128922,0,123.6,5.6
40386,78959,0,20.6,6
-22936,172523,0,33,5.6
-20118,-175.83,0,219.7,5.8
10939,-84637,0,196.5,6.2
-21.94,-174919,0,33,5.5
-21996,-175031,0,43.9,5.6
-21867,-175057,0,16.1,6.2
3231,-83343,0,15.3,5.7
-3984,102369,0,58.7,5.7
-30515,-178589,0,227.5,5.6
60904,167023,0,13,6.6
61029,167003,0,10,5.6
60834,167057,0,10,5.9
60682,166937,0,10,5.7
-24541,-69901,0,55.8,5.5
61528,166365,0,10,5.8
-54877,-131533,0,10,6
-3792,144396,0,26.2,5.7
-51154,29255,0,10,6.4
4926,-82561,0,9.6,5.7
-59707,-26.57,0,33,5.8
51794,-175264,0,39.4,5.7
10174,-85184,0,33.3,6.3
34825,26335,0,22.7,5.6
-5791,-80897,0,35.1,6
-9.71,-79774,0,24.7,6.2
-11668,166544,0,32.6,5.8
48261,154854,0,40.5,5.6
-16831,177305,0,11.5,5.5
21704,121789,0,17.7,6.3
21673,121826,0,19.4,5.5
19722,-70314,0,33,5.8
-18308,168015,0,29.2,5.8
-3959,-80907,0,37.7,5.6
-16111,-174826,0,19.7,5.5
-16.55,-172591,0,33,5.5
15746,95738,0,15,6
22359,-106994,0,10,5.6
-4919,152018,0,89.7,5.8
16175,-98278,0,20.5,5.8
-6076,147661,0,69.7,5.6
7017,-78153,0,32.9,6.3
-6038,-77.13,0,20.7,6.5
-5982,-77094,0,19.8,7.1
-5.81,-77339,0,24.1,5.5
-14.23,-75511,0,50,6.3
-54592,-132516,0,10,5.8
-24168,179984,0,548.8,5.5
-15008,-175521,0,16,6.7
-3.1,130356,0,29,5.9
52433,157903,0,144.5,5.6
-9788,-74702,0,123.9,5.8
-5282,151697,0,54.7,5.8
-11036,166787,0,46.5,5.6
13058,-88322,0,67.8,5.5
-20116,169055,0,32.2,5.8
27155,127419,0,83,6
2664,128543,0,236.5,5.6
37457,68273,0,33,5.5
-22924,-179342,0,470.7,6
16865,-60592,0,16.5,5.5
-14883,-174953,0,19.5,6.1
-6.9,129562,0,127.3,5.9
-4.38,143774,0,102.6,5.5
-18287,46416,0,18.6,5.6
9685,-83073,0,10,7.6
-2759,134432,0,10.3,5.8
14002,-91652,0,68.6,5.8
9041,126739,0,13.8,6.3
2541,-79747,0,23.7,6.2
9047,126.77,0,33,5.5
9741,-83517,0,12.7,6.2
7525,126577,0,74,5.6
42453,43673,0,17.2,7
-11258,-77672,0,58.3,5.9
42583,43764,0,10,5.5
42503,43899,0,14.3,6.1
5926,-82612,0,10,6
-6386,147213,0,59.1,5.7
-6.61,154912,0,76.8,5.5
62476,-151413,0,114.2,6.3
-21724,-173901,0,33,5.5
9392,-77281,0,36.1,6
28.08,139585,0,433.1,6.7
42683,43247,0,10,5.6
9542,-82418,0,10,6.2
27148,140074,0,430.7,5.7
13717,144981,0,116,5.5
10373,125328,0,25.3,5.7
10353,125253,0,32.1,5.5
-20871,-177868,0,496.5,5.6
39.43,144714,0,10,6.1
10352,125325,0,25.8,5.5
19373,-156267,0,36.3,5.5
-13875,-74458,0,107.1,5.6
-16114,-174147,0,115.2,6.3
-22061,-67.18,0,193.8,5.5
12279,47487,0,10,5.5
-3463,82824,0,21.8,6
-4.39,142715,0,59,6.4
-9941,119.78,0,20.8,5.5
1156,122957,0,33,7
1333,123009,0,33.4,5.9
-18038,-178457,0,580.1,5.5
-7517,126539,0,18.4,6.6
-60306,-43821,0,10,5.8
-16506,-70701,0,127.7,6.8
9482,-82694,0,10,5.7
-22256,-138794,1,0,5.5
54567,-161606,0,28.4,7
54572,-161827,0,33,5.6
-6048,130599,0,33,5.8
-56837,-140932,0,10,5.6
-24905,179924,0,505.3,5.5
-40022,-74801,0,10,5.6
-5965,103914,0,52.5,5.6
-7204,122533,0,536.4,6.9
-20252,-176218,0,265.5,7
12627,95.11,0,24.3,5.5
23771,-45368,0,9.7,6.4
8403,-103021,0,10,5.9
84401,108249,0,27.2,5.5
-18209,-178409,0,627.8,5.5
-2285,-78884,0,94.4,5.8
42789,143329,0,109.3,5.8
-19.95,-175717,0,215.3,5.9
-20.07,-175986,0,224.7,5.5
42461,44009,0,9.4,6.3
-58285,-24183,0,51.7,6.6
15316,120522,0,10,5.7
15119,120355,0,10,5.6
535,-25452,0,10,5.7
10098,125855,0,71,6.1
15.08,120585,0,10,5.5
0.13,149285,0,37.5,5.9
-58198,-24837,0,33,5.8
-19708,-177792,0,431.7,5.5
1196,122787,0,31.4,7.5
1173,122882,0,20.7,5.6
13399,-89618,0,76.5,5.8
23915,-108549,0,10,6.2
-26802,-63349,0,558,7.3
-26939,-63272,0,578.4,5.6
58318,-137008,0,10,5.6
24361,-108233,0,10,5.5
34.26,-118,0,11,5.6
34.27,-117993,0,8049,5.8
-21621,-114234,0,10,5.5
-14371,-13562,0,10,5.7
-15797,-75016,0,21.4,6
-1068,99843,0,53.8,6.4
-23233,-179126,0,429.2,5.7
-8146,124689,0,29.1,5.7
-8099,124681,0,28.8,6.9
-3775,135864,0,37.2,5.6
-9585,114673,0,53.7,6.1
47892,145796,0,467.5,5.9
-13108,-72187,0,104.5,7
2534,126623,0,95.6,5.5
-16713,167518,0,26.2,5.6
23227,-65524,0,10,5.8
12525,93874,0,116.9,5.5
45364,21057,0,10.7,5.6
42182,-125641,0,11,6.9
48738,154933,0,40.5,6.2
36334,71119,0,212.9,6.7
45172,150794,0,24.3,5.6
50935,-130162,0,10,5.5
-3989,-104094,0,10,5.7
-8122,121.76,0,32.1,5.8
8224,94112,0,26.9,5.5
44888,22407,0,11.6,5.6
54565,-161654,0,32.5,5.9
3008,128434,0,34.4,5.8
5826,125983,0,146.5,5.6
3775,95932,0,46.8,5.6
-6122,130227,0,108.8,5.8
36.52,44066,0,25.5,5.5
17818,-95046,0,127.4,5.7
16882,-101.39,0,33,5.8
1831,-90555,0,10,5.7
-14.22,-73945,0,96,5.5
-17082,174.4,0,13.1,5.7
1177,-85263,0,23.8,5.5
29.33,129081,0,17.1,5.7
-912,-80916,0,21.2,5.5
-21363,-174396,0,30.9,6
3827,95374,0,18.1,5.9
35725,141044,0,28.5,6
54729,161659,0,33,5.5
972,122631,0,12.4,6.7
-23.32,-179185,0,464.7,5.5
-3141,130.32,0,33,5.9
-14.17,-14255,0,10,5.7
52791,-34944,0,10,5.5
54389,-169296,0,274.8,6
-13593,167607,0,13.8,6.5
-45558,-72233,0,10,5.5
-45815,-72299,0,10,5.7
-16064,168.01,0,170.8,6.3
52823,-170789,0,104.5,5.6
41.6611667,-125.8455,0,2549,6.1
10045,-69948,0,10,5.6
40.2516667,-124.2858333,0,8.32,6
41679,-125856,0,1303,7
-23834,-179.79,0,534.7,5.5
-14607,166869,0,83.5,5.5
-6065,130368,0,148.6,5.7
-21354,-174174,0,33,5.5
18959,-80877,0,10,5.8
42.1,144635,0,28.6,5.7
6937,94531,0,25.9,5.8
6882,94609,0,21.7,5.9
35338,133208,0,12.7,5.5
-22.23,179639,0,599.3,5.9
-17823,-115975,0,10,5.5
-20.71,-177749,0,376.3,5.7
-3161,139709,0,33,5.5
78967,3604,0,10,5.6
37.44,95402,0,10,5.5
33649,138778,0,27.2,6.4
-17.91,-116001,0,8.5,6.4
-17921,-115992,0,10.7,6.3
15204,120404,0,20.9,5.5
-24103,-179836,0,534.1,5.5
-40.25,175053,0,87.5,5.6
12796,143927,0,33,5.5
51256,-178199,0,33,5.5
12678,144008,0,30.1,5.8
-17879,-116021,0,10,5.8
-31512,-69936,0,110.4,5.9
-13246,167139,0,162.8,5.5
14646,-90986,0,5,6.2
36191,100063,0,13.3,5.5
-16232,-173004,0,17,6.1
-9283,158.62,0,25.6,5.5
-16117,-173245,0,28,5.7
-5814,150959,0,28,6.6
-20878,-178591,0,566.4,7
-20941,-178713,0,590.6,5.6
-10272,161064,0,95.4,5.6
-17029,167941,0,10,5.7
-16817,167887,0,10,5.5
-16852,168156,0,15.8,5.6
45587,149049,0,145.9,6
1804,31293,0,33,5.6
-17505,-174535,0,152,5.6
-2769,153.07,0,27.5,5.6
-13742,166673,0,43.8,6.3
2453,127727,0,26.5,5.9
-56097,-122633,0,10,6.3
-9094,158442,0,23.4,7.2
-9.08,158599,0,31.3,6.4
-9026,158356,0,18.9,6.1
-6494,130043,0,136.8,6.2
-4524,135375,0,22.5,5.9
-15.3,-173556,0,35.5,6.1
28533,-43551,0,10,5.5
-24295,-177561,0,197.5,6.5
7817,122127,0,35.5,5.6
44289,149595,0,46.4,5.6
-9012,117.17,0,96.7,5.5
30.78,78774,0,10.3,6.8
-11343,166403,0,135.6,5.5
51.25,178348,0,33,5.6
43301,144351,0,98.1,5.5
18506,145668,0,192,6
-5198,152691,0,64,5.7
-22086,-67.4,0,178.4,5.5
-57761,-25.37,0,33,5.8
-16184,167.99,0,177,5.6
-5657,153899,0,69.1,5.5
-15.31,-173187,0,17.8,6.2
-2.02,134307,0,32.9,5.5
1235,122105,0,37.1,6
-30255,-177981,0,21.4,6.6
-30.43,-177731,0,10,5.7
46.55,152782,0,43,6
30666,50218,0,38.5,5.6
-6072,148198,0,49.9,6.2
-4692,-105904,0,10,5.7
-6237,146444,0,105.3,6.2
-16908,66162,0,10,6.5
-26309,-177877,0,199.5,5.8
-7.32,128.55,0,140.2,6.3
-4273,102806,0,79.6,5.6
-59449,-26183,0,33,5.5
-24216,-177393,0,177.8,6
17911,-105586,0,10.6,5.9
24705,142.57,0,24.9,5.8
-9013,158.32,0,29,5.6
8361,126371,0,35.9,6.8
-37276,176755,0,285.8,5.5
-56121,-123371,0,10,5.9
4554,-77442,0,21.3,7.2
-44.92,-80956,0,10,5.6
-36515,178385,0,79.2,6.1
-30663,-177837,0,68.4,5.5
5782,126832,0,73.3,6.3
-22361,174177,0,33.3,5.5
-26759,-114939,0,10,5.6
51.4,-176,0,24,6
42051,142523,0,56.3,6.4
48237,154807,0,27.8,5.8
36924,49603,0,15.7,5.6
45498,21115,0,9,5.5
-15867,-69288,0,240.6,5.8
-26483,178715,0,561,6.3
-15364,-174.24,0,33,5.5
24015,93986,0,72.1,5.5
-41266,80401,0,10,5.9
45475,151391,0,49.8,6
25191,62974,0,29.9,5.6
45471,151554,0,40,5.5
29543,81632,0,29.4,5.6
-22692,-175124,0,42.4,5.5
-17821,-116017,0,18.9,6.4
-23368,171044,0,36.6,6.5
-18178,168026,0,33,5.6
-4825,152516,0,70.8,5.7
45578,151.56,0,30,6.6
45386,151636,0,46.2,5.5
45567,151.53,0,25.8,6
45491,151775,0,43.5,5.5
45521,151707,0,18.7,6.5
45288,151571,0,44.7,5.5
45386,151643,0,42.6,5.5
45435,151.27,0,48.2,6.4
45439,151427,0,19.7,6.3
-30434,-177921,0,56.3,5.7
45119,151366,0,33,5.6
-17521,-70422,0,103.8,5.9
-62551,155054,0,10,6.3
47393,151499,0,157.1,5.7
9273,124075,0,519,5.5
45253,151176,0,27.2,6.8
45357,150992,0,33,5.8
48973,-128.77,0,10,5.6
48938,-128.71,0,10,5.6
-24001,179871,0,529.3,5.6
45133,151248,0,48.3,5.7
45533,151021,0,24.7,7.6
46731,151079,0,33,5.8
45573,152083,0,33,5.5
45609,151718,0,45.2,5.5
45854,151962,0,23.6,5.5
-5702,110209,0,533.2,5.5
45667,151734,0,28.9,5.5
25307,-109693,0,10,5.6
-19173,-176.4,0,25.6,6
-56032,-25266,0,10,7.2
-9.01,157894,0,33,5.8
51019,98.15,0,13.5,6.4
-56102,-24614,0,10,6.6
-6446,150344,0,26.3,5.8
-6437,150404,0,59.3,5.6
-6.36,150242,0,22.4,5.9
-56573,-25325,0,57.5,5.5
-4421,132727,0,36.7,6.4
48738,-129233,0,10,6.1
5638,-73832,0,134,5.8
-48965,123462,0,10,5.6
-9003,-109355,0,10,5.7
2316,127442,0,20.1,5.6
9311,86964,0,21.8,5.7
-20.93,-178717,0,575,5.9
1342,127373,0,112.9,6.1
-2169,-77041,0,147.8,5.6
18017,-70618,0,10,5.7
27398,65994,0,26.5,5.5
27983,139405,0,498.5,6.7
38.47,140308,0,115.7,5.7
38351,20324,0,16.7,5.6
35515,74529,0,47,5.5
-21481,-68032,0,144.6,5.8
24958,63141,0,29.1,5.9
-58214,148528,0,10,5.9
22913,142.9,0,33,5.5
35106,139644,0,100,5.8
-51654,139406,0,10,6
-51547,139704,0,10,6.3
45445,150794,0,36,5.8
-19729,-178.12,0,600.1,5.7
52244,-170225,0,33,5.9
14645,-92591,0,75.8,5.5
31426,66825,0,17.9,5.5
-5.72,103156,0,36.8,6.5
29.61,95521,0,15,5.6
-5684,103162,0,33.3,5.7
43202,146572,0,52.9,5.6
48014,152968,0,122.9,5.6
-9239,124827,0,26.9,5.7
-16222,-173071,0,47.7,5.5
-15894,166318,0,9.6,6.8
53597,-165734,0,44.2,6
-4382,146338,0,41.5,5.6
79191,124482,0,10,6
-55979,158123,0,33,6.2
-21647,170412,0,137.2,6.2
28038,142519,0,30.2,5.5
-15382,-177108,0,378.9,6
12908,145245,0,44.5,5.7
-33631,-179533,0,48.1,5.5
-6228,147613,0,55,6
2075,128408,0,79.9,5.5
13969,-92216,0,55,5.8
11803,57764,0,10,6
-6191,147576,0,38.5,6.7
-24369,-69924,0,58.4,5.8
12265,141242,0,32.8,5.6
-40337,176363,0,27.9,5.5
52915,159886,0,38.6,6.9
52835,159876,0,34.9,6
-14384,167179,0,148.4,5.8
44242,149058,0,21.3,5.6
44157,149102,0,38,5.9
-15937,-172891,0,34,5.5
-3008,147882,0,19.4,6.4
11513,42812,0,7.4,6.2
52.9,159619,0,45.2,6.4
10.21,-84323,0,78.9,6.6
-3477,146316,0,14.9,6.2
-5724,150215,0,119.1,5.5
-58608,148911,0,10,5.6
-3438,146734,0,27.8,6.1
52.97,170934,0,23.8,5.5
52451,-178945,0,197.4,6.4
39.71,39605,0,27.2,6.7
-9191,152394,0,25.2,6.1
23548,123562,0,30.7,5.9
39532,39929,0,20.9,5.9
-23966,-177312,0,33,5.6
14459,-92867,0,59.5,5.5
17155,120827,0,15.4,6.3
-56427,-27121,0,104.5,5.5
-42669,-18507,0,10,5.8
-7751,117464,0,280.3,5.6
-55506,-124357,0,10,6
3613,127008,0,53.4,6
-37703,176973,0,32.7,5.6
54699,159435,0,136.3,5.5
51222,-179723,0,33,6
20927,94586,0,96.7,5.6
52875,-173988,0,182.4,5.5
47863,147128,0,454,5.6
-16969,-173542,0,65.4,5.5
-43151,171386,0,12.1,5.5
-17793,-116107,0,10,5.9
-49872,-113744,0,10,6.3
-3125,129023,0,33,5.5
-37562,-17164,0,10,5.5
-37298,-17351,0,10,5.6
7173,-34047,0,10,5.5
-5696,151164,0,27.4,6.5
-28929,-69612,0,109.7,5.5
-17949,-178365,0,574,5.8
-10951,166051,0,44.8,5.7
35696,80661,0,17.7,5.7
-11938,166324,0,48.5,6.1
48287,155771,0,61.5,5.5
11.27,-86366,0,32.1,5.8
50724,-130092,0,19.7,6.7
-1851,97741,0,31.9,5.7
50593,-129918,0,10,6
-4172,131005,0,52.9,6
-16867,168129,0,16,6
-16906,168264,0,18.2,5.7
-16784,168.31,0,14.3,6
-17712,-174432,0,135.7,5.9
29515,131396,0,38.5,5.6
24315,94898,0,116.1,5.7
50232,-176049,0,37.8,5.5
1186,122586,0,30,6.1
-20004,-68479,0,122.4,5.8
-5685,149085,0,146.4,5.8
-5454,103001,0,29.3,6.6
-5.61,102881,0,32.1,5.5
23861,121594,0,15.5,6.2
-22218,170508,0,23.9,5.7
-7533,130165,0,31.2,5.5
33.96,-116317,0,11629,6.1
51486,-130907,0,10,5.6
29429,131364,0,39.8,5.7
22437,98904,0,12,6.1
22418,98852,0,9.6,6.2
-3516,144849,0,22.5,5.5
27.55,66065,0,25,6.2
8391,141009,0,43.8,5.6
-9028,-109735,0,10,5.9
40.3353333,-124.2286667,0,9856,7.2
2369,123054,0,446.9,5.6
40.4325,-124566,0,18824,6.45
40.3828333,-124555,0,21713,6.57
12278,-87091,0,76.3,5.7
5602,124054,0,477.2,5.9
-10703,166029,0,33.1,5.9
10375,125126,0,29.9,5.5
35059,26655,0,20,5.8
-15414,-175146,0,20.2,5.5
-32.37,-71.59,0,68.6,5.5
-6762,130229,0,86.1,6.1
-294,126103,0,82,5.5
41175,144.7,0,12.7,6
37207,72913,0,33,5.8
59691,-153482,0,138.8,5.6
-23741,-175931,0,48.4,5.5
-9525,-78748,0,62.9,5.7
-16524,-172367,0,15,6.7
-23863,-175944,0,33,5.6
-32.76,-176.71,0,33,5.6
-32896,-177879,0,33,5.7
-6075,147572,0,58,7.2
41019,72429,0,49.5,6.2
-32663,-178469,0,33,5.5
-19119,169079,0,164.5,6.1
-38458,177852,0,44.5,5.8
-13672,-76108,0,56.9,6.1
-6047,105284,0,33,5.7
7239,126645,0,32.8,7.1
7191,126762,0,33,7.3
-6463,153237,0,32.2,5.9
-33594,-72018,0,29.5,6.1
7446,-82311,0,17.8,6.3
28295,55594,0,33,5.6
-9463,159316,0,32.7,5.8
12537,125544,0,33,5.5
33377,71317,0,16.3,6.3
41604,88813,1,0,6.5
31127,141758,0,22.7,5.5
-6175,147236,0,47.7,6
-8748,117604,0,143.4,5.5
31025,141738,0,13.7,5.9
-33669,-71942,0,44.3,5.6
52392,175664,0,33,5.7
-35.34,-105.89,0,10,5.5
49387,147798,0,567.6,5.6
-3506,144221,0,33,6.2
-4544,141905,0,98.5,5.7
13479,-89997,0,75,6
51788,-176118,0,49.2,5.5
-4792,139734,0,33,5.7
19613,-77872,0,23.1,6.8
-54601,-30261,0,33,5.8
-3269,135834,0,55.4,5.6
-11122,165239,0,18.8,7
-41616,173727,0,84.7,6
-30.65,-178162,0,27.1,5.8
47625,155562,0,14.1,5.8
23105,121409,0,16.9,5.6
31.17,141731,0,18.6,6
1819,127494,0,122.7,5.5
30694,141.59,0,20.2,6
14442,-92931,0,54.9,6.3
30.64,141596,0,31.6,5.9
-22733,170803,0,10,5.5
36659,141122,0,53,5.7
29739,140699,0,133.8,5.5
47694,155377,0,44.6,5.5
-16075,92787,0,23.7,5.9
-16138,92844,0,13.9,6.2
28083,128094,0,55.6,5.6
51.13,178743,0,21.9,6.2
-4525,-104682,0,10,5.7
28018,128051,0,17.3,6
12813,-88252,0,84.9,5.6
1068,124.04,0,17.5,6
3672,126954,0,43.6,5.5
-23007,-176365,0,78.7,5.6
-8474,111.1,0,63.9,6.1
-65346,178521,0,10,5.6
-49804,110567,0,10,5.5
1119,124172,0,42.1,5.7
1084,124089,0,30.5,6
1077,124115,0,27.6,5.8
31344,140885,0,52.1,5.5
2617,125687,0,79.2,5.6
-26538,-177743,0,46.8,5.6
24027,95932,0,17.3,6.3
-60774,154.04,0,33,5.7
-73,123.03,0,127.9,5.8
45704,142263,0,316.6,6
-60373,-57074,0,10,6.2
-26503,-70659,0,39.3,5.8
-37689,176861,0,10,6.2
-60728,-21969,0,11.8,6.5
16867,147009,0,65.5,5.7
-3595,129088,0,74.8,5.8
-18893,172337,0,33,5.6
-36104,-101.22,0,10,6.1
-17981,-174726,0,18.4,5.7
-23.61,-175467,0,42.5,5.5
51501,-173446,0,33,5.9
-5311,102974,0,46.6,5.7
-28314,-176716,0,20,6.5
-33719,-178862,0,33,5.9
6129,-82349,0,10,5.9
18972,-80592,0,10,5.6
34.2,-116437,0,-97,7.3
34131,-116408,0,-1.1,5.77
34.12,-116323,0,5706,5.7
34162,-116852,0,9615,5.53
34203,-116827,0,3634,6.3
-10666,161.44,0,58.5,5.9
11.77,-87507,0,56.9,5.5
34105,-116403,0,9649,5.69
27799,139455,0,554.8,5.6
-32903,-178592,0,10,5.6
-13314,-111131,0,10,5.8
44695,149482,0,19.9,6.5
-22483,-178413,0,377.2,7.2
35.21,-118067,0,9564,5.67
41457,142031,0,63.8,6.2
44524,149568,0,51,5.7
3.09,122005,0,616.3,5.8
51171,157626,0,45.1,6.2
-3919,-76602,0,96.5,6.3
-4725,125455,0,465,6
45361,151063,0,43.9,5.5
1331,123.19,0,44.1,5.6
-8774,121442,0,130,5.7
39354,143225,0,31.2,5.9
-4522,-106042,0,10,5.8
44809,150286,0,18.9,5.6
-10.38,-78.55,0,45.4,5.8
-16.09,-177456,0,430.9,5.5
-6.49,147.85,0,40.4,5.5
39.41,143191,0,22.1,5.8
39419,143.33,0,28.6,6.9
39675,143027,0,34.7,6.1
39408,143222,0,34.4,5.5
39436,143026,0,26.7,6.4
39454,143199,0,27.1,5.9
39161,143178,0,32.2,5.8
39164,143124,0,25,5.8
-11093,165298,0,28.8,5.5
39.48,142956,0,27.2,6.1
-22723,-175281,0,25.1,5.7
39152,143.15,0,30.8,5.5
