Name,Director,IMDB Rating,Number Of Votes,Genres,Year
Seni bekleyecegim,Ertem Egilmez,5.8,10,"
Drama            ",(1966)
Iki yabanci,Nejat Saydam,4.1,10,"
Drama, Romance            ",(1966)
Sonsuz geceler,Aydin Arakon,5.3,10,"
Drama            ",(1965)
Sevmek seni,Cengiz Tuncer,7.7,10,"
Drama, Romance            ",(1965)
Ikimize bir dünya,Nevzat Pesen,6.5,10,"
Drama            ",(1962)
Ölüm pesimizde,Memduh Ün,6.4,10,"
Crime, Drama            ",(1960)
Dolunay,Sahin Kaygun,5.3,10,"
Drama, Mystery, Romance            ",(1988)
Bin yillik yol,Yilmaz Duru,6.5,10,"
Drama            ",(1968)
Kadin severse,Atif Yilmaz,5.9,10,"
Drama, Romance            ",(1955)
Toprak,Nedim Otyam,6.6,10,"
Drama            ",(1952)
Dudaktan kalbe,Sadan Kamil,6.9,10,"
Drama, Romance            ",(1951)
Üç Karislik Dünya,Mehmet Ezici,5.8,10,"
Drama            ",(1984)
Töre,Ümit Efekan,5.6,10,"
Drama            ",(1978)
En büyük patron,Fikret Hakan,4.8,10,"
Drama            ",(1975)
Her zaman kalbimdesin,Duygu Sagiroglu,4.9,10,"
Romance, Drama            ",(1967)
Yagmur çiselerken,Nuri Ergün,5.8,10,"
Drama            ",(1967)
Yarin cok gec olacak,Mehmet Dinler,7.3,10,"
Drama            ",(1967)
Alevli yillar,Mehmet Dinler,4.5,10,"
Drama            ",(1968)
Sevdim,Ümit Efekan,4.4,9,"
Action, Drama, Romance            ",(1989)
Bin defa ölürüm,Çetin Inanç,5.4,9,"
Adventure, Drama            ",(1985)
Yarin Cumartesi,Bilge Olgaç,5.4,9,"
Drama            ",(1990)
Bir yanimiz bahar bahçe,Bilge Olgaç,4.7,9,"
Drama            ",(1994)
Bal badem,Çetin Inanç,5.0,9,"
Drama            ",(1979)
Bataklik bülbülü,Nejat Okçugil,4.0,9,"
Drama, Romance            ",(1973)
Gülçiçek,Naci Çelik Berksoy,5.9,9,"
Drama, Romance            ",(1986)
Umut Yarina Kaldi,Yavuz Özkan,7.2,9,"
Drama            ",(1988)
Kader rüzgari,Yilmaz Atadeniz,3.1,9,"
Crime, Drama            ",(1986)
Son Urfali,Ömer Ugur,4.1,9,"
Drama            ",(1986)
Vahsi bir kiz sevdim,Nejat Saydam,5.1,9,"
Drama, History, War            ",(1973)
Diger yol - Bir Trabzon filmi,Oguz Cicek,6.9,9,"
Crime, Drama            ",(2012)
Semi,Refik Çakar,5.9,9,"
Drama            ",(2012)
Yuvanin bekçileri,Osman F. Seden,6.7,9,"
Adventure, Crime, Drama            ",(1977)
Ölüme köprü,Mehmet Aslan,5.4,9,"
Adventure, Drama            ",(1972)
Namusun bedeli,Osman F. Seden,7.0,9,"
Drama            ",(1989)
Ikizler,Yilmaz Atadeniz,4.9,9,"
Adventure, Drama, Romance            ",(1985)
Bogac Han,Atilla Candemir,6.4,9,"
Action, Drama, Fantasy            ",(2008)
Kucuk Seyler,Kivanç Sezer,6.8,9,"
Comedy, Drama            ",(2019)
Afacan ates parçasi,Yilmaz Atadeniz,4.1,9,"
Drama            ",(1990)
Avare asik,Hulki Saner,4.4,9,"
Drama, Romance            ",(1970)
Oglum,Aram Gülyüz,7.0,9,"
Drama            ",(1972)
Drejan,Sahin Gök,3.3,9,"
Drama            ",(1997)
Ham meyva,Sirri Gültekin,5.7,9,"
Drama            ",(1970)
Gelin kiz,Orhan Elmas,4.4,9,"
Drama            ",(1971)
Haci Bektas Veli,T. Fikret Uçak,6.9,9,"
Drama            ",(1967)
Aci su,Nejat Saydam,6.6,9,"
Drama            ",(1988)
Namus kanla yazilir,Zafer Davutoglu,6.8,9,"
Adventure, Drama            ",(1966)
Dertli gönüller,Orhan Aksoy,5.9,9,"
Drama            ",(1966)
Babam katil degildi,Zafer Davutoglu,6.1,9,"
Drama            ",(1966)
Aslan pençesi,Memduh Ün,5.6,9,"
Drama            ",(1966)
Bize Türk derler,Nuri Akinci,7.0,9,"
Drama, War            ",(1965)
Avare Yavru ve Filinta kovboy,Süreyya Duru,7.8,9,"
Adventure, Drama            ",(1964)
Yarin bizimdir,Atif Yilmaz,5.7,9,"
Drama            ",(1963)
Ölüm film çekiyor,Aydin Arakon,7.1,9,"
Drama            ",(1961)
Kanli firar,Orhan Elmas,6.3,9,"
Drama, Romance            ",(1960)
Aliii,Çetin Karamanbey,4.4,9,"
Crime, Drama            ",(1960)
Ömrümün tek gecesi,Arsevir Alyanak,7.0,9,"
Drama, Romance            ",(1959)
Ölmeyen ask,Faruk Kenç,5.1,9,"
Drama, Romance            ",(1959)
Vahsi bir erkek sevdim,Niazi Mostafa,6.2,9,"
Drama, Romance            ",(1968)
Öksüz,Bilge Olgaç,6.4,9,"
Drama            ",(1968)
Gönüllü kahramanlar,Tunç Basaran,6.4,9,"
Drama, War            ",(1968)
Bir dilim ekmek,Arsevir Alyanak,5.3,9,"
Drama            ",(1958)
Lejyon dönüsü,Orhon M. Ariburnu,5.1,9,"
Adventure, Drama, Romance            ",(1957)
Beyaz sehir,Sami Ayanoglu,5.4,9,"
Drama, Romance            ",(1955)
Hürriyet sarkisi,Faruk Kenç,5.9,9,"
Drama, War            ",(1951)
Meçhul kahramanlar,Agah Hün,5.2,9,"
Drama, Romance, War            ",(1958)
Köprüalti çocuklari,Renan Fosforoglu,6.3,9,"
Drama            ",(1953)
Suya düsen hayal,Orhan Elmas,5.7,9,"
Crime, Drama, Thriller            ",(1972)
Merhaba,Özcan Arca,6.4,9,"
Drama            ",(1976)
Firari asiklar,Nejat Saydam,6.8,9,"
Adventure, Drama            ",(1970)
Sözde Kizlar,Muhsin Ertugrul,6.7,9,"
Drama            ",(1924)
Kara Battalin acisi,Alp Zeki Heper,7.0,9,"
Drama            ",(1968)
Yakilacak kitap,Süreyya Duru,4.1,9,"
Drama            ",(1968)
Bagcik,Görkem Yeltan,3.6,8,"
Drama            ",(2018)
Private Cemetery,Talip Karamahmutoglu,7.4,8,"
Drama            ",(2016)
Kimlik,Melih Gülgen,6.9,8,"
Drama            ",(1988)
Ask ve nefret,Serif Gören,5.8,8,"
Drama, Romance            ",(1979)
Kizini dövmeyen dizini döver,Temel Gürsu,4.0,8,"
Drama, Romance            ",(1977)
Denize Hançer Düstü,Mustafa Altioklar,4.6,8,"
Drama            ",(1992)
Kiraz Çiçek Açiyor,Yasar Seriner,7.4,8,"
Drama            ",(1991)
Mahkum,Cüneyt Arkin,6.2,8,"
Adventure, Drama, Romance            ",(1985)
Damga,Orhan Elmas,5.1,8,"
Adventure, Crime, Drama            ",(1987)
Süphe,Mehmet Dinler,4.6,8,"
Drama            ",(1973)
Kizin Var mi Derdin Var,Halit Refig,5.2,8,"
Comedy, Drama, Romance            ",(1973)
Dünden sonra yarindan önce,Eris Akman,7.1,8,"
Drama            ",(1987)
Askin Zaferi,Orhan Elmas,5.9,8,"
Drama            ",(1974)
Seviyorum,Temel Gürsu,3.0,8,"
Drama, Romance            ",(1986)
Içimdeki sessiz nehir,Mustafa Serkan Eröz,6.4,8,"
Drama            ",(2011)
Kutsal Bir Gun,Serdar Temizkan,6.2,8,"
Drama            ",(2013)
Sevgili babam,Görkem Turgut,6.2,8,"
Drama            ",(2008)
Günahkarlar,Egemen Sancak,7.1,8,"
Crime, Drama            ",(2013)
Siginti,Ertem Göreç,5.8,8,"
Drama            ",(1974)
Özlem,Zafer Par,2.6,8,"
Drama            ",(1985)
Hasret,Yilmaz Atadeniz,3.2,8,"
Drama, Romance            ",(1987)
Ben böyle dogdum,Tunç Basaran,6.6,8,"
Adventure, Crime, Drama            ",(1973)
Monolog,Eray Dinç,7.2,8,"
Drama, SciFi, Thriller            ",(2010)
Güller,Mehmet Gün,4.2,8,"
Drama            ",(2019)
14 Tirmeh,Hasim Aydemir,8.8,8,"
Drama            ",(2017)
Ah bir zengin olsam,Sirri Gültekin,4.5,8,"
Drama            ",(1971)
Bütün asklar tatli baslar,Aram Gülyüz,6.0,8,"
Drama, Romance            ",(1970)
Seytanin oyunu,Nisan Hançer,6.1,8,"
Drama            ",(1969)
Yarali ceylan,Nuri Ergün,6.5,8,"
Drama            ",(1970)
Iffet,Ümit Utku,6.9,8,"
Drama            ",(1969)
Hazreti Ali,Tunç Basaran,6.8,8,"
Drama            ",(1969)
Damga,Ümit Utku,6.1,8,"
Drama            ",(1969)
Cesur kabadayi,Yavuz Yalinkiliç,7.8,8,"
Adventure, Drama            ",(1969)
Gül agaci,Mehmet Aslan,6.1,8,"
Drama            ",(1967)
Insan bir kere ölür,Hüsnü Cantürk,4.1,8,"
Drama            ",(1966)
Bogaziçi sarkisi,Nejat Saydam,5.6,8,"
Drama, Romance            ",(1966)
Ayyildiz fedaileri,Semih Evin,5.9,8,"
Drama, War            ",(1966)
Kartallarin öcü: Severek ölenler..,Osman F. Seden,5.9,8,"
Drama, War            ",(1965)
Kâmil Abi,Yavuz Yalinkiliç,6.1,8,"
Drama            ",(1963)
Genç Osman,Yavuz Yalinkiliç,6.4,8,"
Adventure, Drama            ",(1962)
Zavalli Necdet,Nevzat Pesen,6.8,8,"
Drama, Romance            ",(1961)
Beni anneme götür,Kemal Kan,6.6,8,"
Drama            ",(1962)
Özleyis,Aydin Arakon,5.9,8,"
Drama, Romance            ",(1961)
Kara sevda,Seyfi Havaeri,5.6,8,"
Drama, Romance            ",(1968)
Üç garipler,Sinasi Özonuk,5.9,8,"
Drama            ",(1957)
Mahallenin namusu,Avni Dilligil,4.8,8,"
Drama            ",(1953)
Efelerin efesi,Sakir Sirmali,5.2,8,"
Adventure, Drama            ",(1952)
Onüç kahraman,Sadan Kamil,7.1,8,"
Drama, War            ",(1945)
Kizilirmak karakoyun,Muhsin Ertugrul,5.9,8,"
Drama            ",(1946)
Dertli pinar,Faruk Kenç,6.6,8,"
Drama, Romance            ",(1943)
Ana hasreti,Memduh Ün,5.6,8,"
Drama            ",(1956)
Artik düsman degiliz,Ilhan Engin,6.0,8,"
Drama            ",(1965)
Ölümden korkmuyorum,Nazmi Özer,6.1,8,"
Crime, Drama            ",(1972)
Agri daginin gazabi,Zeki Ökten,4.8,8,"
Drama            ",(1973)
Öldürmek hakkimdir,Nuri Ergün,6.9,8,"
Adventure, Drama, War            ",(1968)
Her gün ölmektense,Ferit Ceylan,6.8,8,"
Adventure, Drama            ",(1964)
Zümrüt,Lütfi Akad,6.4,8,"
Drama            ",(1959)
Kadin intikami,Ilhan Engin,6.1,8,"
Romance, Drama            ",(1968)
Vesartî,Ali Kemal Çinar,7.1,7,"
Drama            ",(2016)
Yolun Sonundaki Karanlik,Orhan Aksoy,7.9,7,"
Adventure, Drama            ",(1987)
Benim Hikayem,Onur Aldogan,6.1,7,"
Drama            ",(2017)
Defne'nin bir mevsimi,Mehmet Öztürk,7.6,7,"
Drama            ",(2016)
Yuvasizlar,Temel Gürsu,2.1,7,"
Drama            ",(1987)
Ölüme yalniz gidilir,Remzi Jöntürk,4.4,7,"
Adventure, Drama, Romance            ",(1976)
Netekim Karakolu,Yasin Korkmaz,4.3,7,"
Comedy, Drama            ",(2015)
Hanci,Ertem Göreç,5.4,7,"
Drama            ",(1969)
Skandal,Kaya Ererez,4.7,7,"
Adventure, Drama, Romance            ",(1987)
Hicran and Melek,Esra Vesu Ozcelik,7.7,7,"
Drama            ",(2016)
Av,Melih Gülgen,4.0,7,"
Adventure, Drama, Romance            ",(1989)
Sevdalandim,Ibrahim Tatlises,5.9,7,"
Drama            ",(1984)
Kara Kafa,Korhan Yurtsever,8.0,7,"
Drama            ",(1979)
Sehvet kurbani,Nejat Saydam,7.3,7,"
Drama            ",(1973)
Yollar ve Dikenler,Ismail Gulnar,8.1,7,"
Drama            ",(2014)
Seni seviyorum,Yilmaz Atadeniz,1.0,7,"
Crime, Drama, Romance            ",(1986)
Kadife,Erdogan Kar,7.4,7,"
Adventure, Drama            ",(2012)
Delinin Ruyalari,Musa Ulas,5.9,7,"
Drama            ",(2003)
Küskünüm,Yilmaz Atadeniz,5.4,7,"
Adventure, Drama, Music            ",(1986)
Beyaz kurt,Yilmaz Duru,6.6,7,"
Drama            ",(1972)
Aslanlarin ölümü,Osman F. Seden,6.1,7,"
Drama            ",(1972)
Benden Hikâyesi, ,7.6,7,"
Biography, Drama            ",(2019)
Deli gönlüm,Orhan Elmas,1.9,7,"
Drama            ",(1987)
Zifaf,Orhan Aksoy,5.0,7,"
Drama            ",(1983)
Öleceksek ölelim,Orhan Elmas,6.4,7,"
Drama            ",(1970)
Batakli damin kizi Aysel,Zafer Davutoglu,6.6,7,"
Drama, Romance            ",(1969)
Tel örgü,Sirri Gültekin,7.0,7,"
Drama            ",(1969)
Genç kizlar pansiyonu,Ilhan Engin,6.7,7,"
Drama            ",(1971)
O Benim Karimdi,Mehmet Ezici,6.1,7,"
Drama            ",(2001)
Devlerin öcü,Çetin Inanç,7.6,7,"
Drama            ",(1969)
Kanunsuz toprak,Bilge Olgaç,5.3,7,"
Adventure, Drama            ",(1967)
Yosma,Ülkü Erakalin,6.3,7,"
Drama            ",(1966)
Aci yillar/Lekeli melek,Yücel Uçanoglu,3.0,7,"
Drama            ",(1989)
Ilk askim,Nuri Ergün,7.7,7,"
Drama            ",(1967)
Topal Osman,Ural Ozon,7.1,7,"
Drama, War            ",(1966)
Seref kavgasi,Mehmet Aslan,8.4,7,"
Crime, Drama            ",(1966)
Erkek ve disi,Halit Refig,5.4,7,"
Drama            ",(1966)
Sokaklar yaniyor,Semih Evin,6.9,7,"
Drama, Romance            ",(1965)
Köye giden gelin,Ülkü Erakalin,5.7,7,"
Drama, Romance            ",(1964)
Sayili kabadayilar,Remzi Jöntürk,3.7,7,"
Drama, History            ",(1969)
Gurbet yolculari,Sirri Gültekin,5.9,7,"
Drama            ",(1962)
Seni benden alamazlar,Nisan Hançer,5.7,7,"
Drama, Romance            ",(1962)
Günes dogmasin,Memduh Ün,7.1,7,"
Crime, Drama            ",(1961)
Üsküdar Iskelesi,Suphi Kaner,4.7,7,"
Comedy, Drama, Romance            ",(1960)
Tek kursun,Feyzi Tuna,6.1,7,"
Crime, Drama            ",(1968)
Seyh Ahmet,Ertem Göreç,5.9,7,"
Drama, Romance            ",(1968)
Beklenen bomba,Muharrem Gürses,4.1,7,"
Drama, War            ",(1959)
Dikenli yol,Nisan Hançer,5.6,7,"
Drama, Romance            ",(1958)
Aglayan bir ömür,Nejat Saydam,7.4,7,"
Drama            ",(1968)
Çölde bir Istanbul kizi,Faruk Kenç,8.6,7,"
Adventure, Drama, Romance            ",(1957)
Ölmüs bir kadinin evraki metrukesi,Metin Erksan,7.1,7,"
Drama, Romance            ",(1956)
Ebediyete kadar,Turgut Etingü,5.6,7,"
Drama            ",(1955)
Iki süngü arasinda,Sadan Kamil,6.4,7,"
Drama            ",(1952)
Mezarimi tastan oyun,Hüseyin Peyda,7.6,7,"
Drama            ",(1951)
Sevdigim sendin,Agah Hün,5.3,7,"
Drama, Romance            ",(1955)
Karinca katar,Avni Kütükoglu,6.4,7,"
Drama            ",(1987)
Tas parçasi,Faruk Kenç,6.0,7,"
Drama            ",(1939)
Kerem ile Asli,Adolf Körner,6.6,7,"
Drama, Romance            ",(1942)
Binnaz,Ahmet Fehim,3.0,7,"
Drama, Romance            ",(1919)
Vur be Ramazan,Aykut Düz,5.0,7,"
Drama            ",(1974)
Khromoy dervish,Valeri Akhadov,7.1,7,"
Biography, Drama, History            ",(1987)
Kaderin önüne geçilmez,Hüsnü Cantürk,5.3,7,"
Drama, Romance            ",(1961)
Cano,Salih Demir,5.7,6,"
Drama            ",(2018)
The Letter box,Baris Kirimselioglu,8.5,6,"
Drama            ",(2017)
Gönülden Gönüle,Türker Inanoglu,4.7,6,"
Drama            ",(1988)
Seytanin kurbanlari,Nejat Okçugil,5.8,6,"
Adventure, Drama            ",(1973)
Yalnizlik bir sarkidir,Yücel Uçanoglu,6.7,6,"
Drama, Romance            ",(1987)
Can pazari,Orhan Elmas,5.2,6,"
Adventure, Drama, Romance            ",(1976)
Silahlara veda,Remzi Jöntürk,4.7,6,"
Drama, Romance            ",(1976)
Küçügüm,Mehmet Aydin,6.0,6,"
Drama, Romance            ",(1987)
Darbe,Ümit Efekan,5.7,6,"
Drama            ",(1990)
Sicak Tatli Yaz,Erdogan Tokatli,7.3,6,"
Drama, Romance            ",(1986)
Seyyid,Erdogan Tokatli,5.5,6,"
Action, Drama            ",(1985)
Vur Hançerini Kadinim,Safa Önal,4.3,6,"
Drama            ",(1987)
Istanbul Story,Fotini Siskopoulou,6.5,6,"
Drama            ",(2016)
Ölmez Agaci,Yusuf Kurçenli,8.5,6,"
Drama            ",(1984)
Pia,Erdal Rahmi Hanay,6.7,6,"
Drama            ",(I) (2015)
Bir günah gibi,Alev Akakar,6.2,6,"
Drama, Romance            ",(1987)
Gaddar,Mehmet Aslan,5.0,6,"
Drama            ",(1974)
Kader yolculari,Orhan Elmas,5.2,6,"
Drama, Romance            ",(1975)
Unutursun diye,Melih Gülgen,2.0,6,"
Drama, Romance            ",(1986)
Refugee: The Long Journey of Anar Usubov,Anar Usubov,8.2,6,"
Drama, History, War            ",(2011)
Kalles,Orhan Elmas,4.3,6,"
Drama, Romance            ",(1974)
Picnic in Gaza,Philippe Vartan Khazarian,4.5,6,"
Drama, Mystery, Romance            ",(2016)
Kaybolan yillar,Yücel Uçanoglu,3.5,6,"
Drama, Romance            ",(1978)
Satilik Kadin,Aram Gülyüz,5.5,6,"
Drama            ",(1972)
Kizi da anasi gibi,Yavuz Figenli,4.0,6,"
Drama            ",(1980)
Çilginlar cehennemi,Yücel Uçanoglu,5.0,6,"
Drama            ",(1969)
Sehir eskiyasi,Nuri Ergün,6.5,6,"
Drama            ",(1969)
Mezarimi tastan oyun,Hüseyin Peyda,7.5,6,"
Drama            ",(1969)
Acimak,Aydin Arakon,3.7,6,"
Drama            ",(1970)
Intikam yemini,Mehmet Dinler,4.8,6,"
Drama            ",(1969)
Söyleyin genç kizlara,Hasan Kazankaya,7.7,6,"
Drama, Romance            ",(1967)
Ortasark yaniyor,Zafer Davutoglu,7.3,6,"
Adventure, Drama            ",(1967)
Aci sarki,Gökhan Güney,5.0,6,"
Drama            ",(1989)
Kanli ask,Mehmet Aslan,7.0,6,"
Drama            ",(1969)
Askimla oynama,Aram Gülyüz,5.7,6,"
Drama, Romance            ",(1973)
Topragin kani,Atif Yilmaz,7.5,6,"
Drama            ",(1966)
Tehlikeli oyun,Semih Evin,7.0,6,"
Drama            ",(1966)
Dagda silah konusur,Orhan Elmas,4.7,6,"
Drama            ",(1966)
Tehlikeli adimlar,Mehmet Dinler,6.8,6,"
Drama, Romance            ",(1965)
Sehvetin esiriyiz,Ilhan Engin,5.8,6,"
Drama, Romance            ",(1965)
Gecelerin kadini,Ülkü Erakalin,5.7,6,"
Drama            ",(1964)
Üç öfkeli genç,Ilhan Engin,5.7,6,"
Drama            ",(1963)
Atesli kan,Süreyya Duru,6.0,6,"
Adventure, Drama, Musical            ",(1962)
Aglama sevgilim,Sirri Gültekin,5.3,6,"
Drama, Romance            ",(1962)
Yaban gülü,Ümit Utku,6.2,6,"
Drama, Romance            ",(1962)
"Ya ben, ya o!",Aydin Arakon,6.8,6,"
Drama, Romance            ",(1961)
Sahane kadin,Nevzat Pesen,5.7,6,"
Drama, Romance            ",(1961)
Bir yaz yagmuru,Orhan Elmas,6.5,6,"
Drama, Romance            ",(1961)
Yesil köskün lambasi,Nejat Saydam,5.2,6,"
Drama, Romance            ",(1960)
Mahallenin sevgilisi,Memduh Ün,5.3,6,"
Drama, Romance            ",(1960)
Yayla kartali,Ülkü Erakalin,6.8,6,"
Drama, Romance            ",(1968)
Son hatira,Ertem Göreç,5.2,6,"
Drama, Romance            ",(1968)
Askin gözyaslari,Nejat Saydam,2.2,6,"
Drama, Romance            ",(1959)
Çöl kartali Seyh Ahmet,Hüsnü Cantürk,7.2,6,"
Adventure, Drama, History            ",(1968)
Menderes köprüsü,Sirri Gültekin,7.7,6,"
Drama            ",(1968)
Iftira,Nuri Ergün,7.7,6,"
Drama            ",(1958)
Erikler çiçek açti,Nuri Ergün,7.5,6,"
Drama, Romance            ",(1968)
Duvakli göl,Sadan Kamil,4.8,6,"
Drama, Romance            ",(1958)
Hata,Ferdi Tayfur,6.2,6,"
Drama            ",(1957)
Bir Varmis Bir Yokmus,Sirri Gültekin,6.0,6,"
Adventure, Drama            ",(1971)
Izdirap sarkisi,Orhan Dilmen,7.2,6,"
Drama, Romance            ",(1955)
Yurda dönüs,Nedim Otyam,5.0,6,"
Drama            ",(1952)
Suçlu Benim,Semih Evin,6.7,6,"
Drama            ",(1953)
Ankara ekspresi,Aydin Arakon,5.0,6,"
Drama, Romance, War            ",(1952)
Çete,Çetin Karamanbey,4.8,6,"
Drama, Adventure, War            ",(1950)
Aci sevda,Aykut Düz,1.8,6,"
Drama, Romance            ",(1972)
Namus düsmani,Ziya Metin,3.2,6,"
Drama            ",(1957)
Istiklal madalyasi,Ferdi Tayfur,6.2,6,"
Drama, War            ",(1948)
Affet beni allahim,Sinasi Özonuk,7.7,6,"
Drama            ",(1953)
Yolcular,Yavuz Pagda,7.8,6,"
Drama            ",(1979)
Rüzgar Murat,Temel Gürsu,5.7,6,"
Adventure, Drama            ",(1971)
Bardaktaki adam,Orhan Elmas,5.3,6,"
Romance, Crime, Drama            ",(1962)
Alti olu var/Ipsala cinayeti,Lütfi Akad,5.7,6,"
Adventure, Drama, Crime            ",(1953)
Yayla kartali,Muhsin Ertugrul,8.0,6,"
Drama            ",(1945)
Daglari bekliyen kiz,Atif Yilmaz,7.0,6,"
Adventure, Drama, Romance            ",(1955)
Cemalim,Aydin Sayman,3.6,5,"
Drama            ",(2005)
La Version nouvelle,Michael Yaroshevsky,6.2,5,"
Drama, Mystery            ",(2018)
Yasarken Ölmek,Yücel Uçanoglu,3.4,5,"
Drama, Romance            ",(1988)
Ana Kucagi,Yücel Uçanoglu,4.0,5,"
Drama            ",(1987)
Uçurum,Feridun Kete,4.4,5,"
Drama            ",(1972)
Hayat köprüsü,Ümit Efekan,6.2,5,"
Drama, Romance            ",(1986)
Canim oglum,Orhan Elmas,5.4,5,"
Drama, Family            ",(1988)
Hazreti Yusuf,Nuri Akinci,6.8,5,"
Drama            ",(1973)
Anilar,Samim Utku,5.8,5,"
Drama, Music, Romance            ",(1989)
Benim kendi hayatim,Adnan Akdag,7.6,5,"
Drama            ",(2016)
Unutama Beni,Mehmet Dinler,5.2,5,"
Crime, Drama            ",(1974)
Talihsizler,Mehmet Dinler,6.0,5,"
Drama            ",(1974)
Yarali Kurt,Artun Yeres,5.2,5,"
Drama            ",(2000)
Sevdalilar,Ülkü Erakalin,4.8,5,"
Drama            ",(1976)
Kara dogan,Yilmaz Duru,4.8,5,"
Drama            ",(1972)
Hayat Kadini,Orhan Elmas,2.8,5,"
Adventure, Drama            ",(1986)
Soma 301,Ahmet Faik Akinci,3.6,5,"
Drama            ",(2015)
Saldirganlar,Engin Temizer,5.4,5,"
Crime, Drama            ",(1979)
Rezil,Orhan Elmas,6.8,5,"
Drama            ",(1979)
Devremülk,Ufuk Aksoy,6.2,5,"
Drama            ",(2012)
Hayat merdiveni,Yilmaz Atadeniz,2.2,5,"
Drama            ",(1986)
Hosçakal,Faruk Turgut,4.4,5,"
Drama, Romance            ",(1989)
Hayal uçurumu,Oguz Gözen,4.0,5,"
Drama            ",(1972)
Avare,Remzi Jöntürk,6.8,5,"
Drama, Romance            ",(1978)
Kivilcim,Aykut Düz,5.0,5,"
Drama, Romance            ",(1993)
Babalar da aglar,Aram Gülyüz,7.2,5,"
Drama            ",(1986)
Hayros,Ülkü Erakalin,6.0,5,"
Comedy, Drama            ",(1986)
Sokak sarkicilari,Nazmi Özer,2.2,5,"
Comedy, Drama            ",(1974)
Gurbetçiler,Osman F. Seden,5.4,5,"
Drama            ",(1973)
Deniz Kizi,Yavuzer Çetinkaya,5.6,5,"
Drama            ",(1987)
Disi kurt,Osman F. Seden,6.0,5,"
Adventure, Drama            ",(1987)
Sultan,Yavuz Yalinkiliç,6.6,5,"
Drama            ",(1987)
Kalbimdeki düsman,Ümit Efekan,3.4,5,"
Adventure, Drama, Romance            ",(1987)
Sara,Orhan Oguz,4.6,5,"
Drama, Romance            ",(1999)
Bagriyanik,Yücel Uçanoglu,6.2,5,"
Drama            ",(1980)
Çarsambayi sel aldi,Mehmet Aslan,7.0,5,"
Drama, Romance            ",(1970)
Yarali,Nazif Tunç,2.8,5,"
Drama            ",(2002)
Ömercik babasinin oglu,Aram Gülyüz,4.4,5,"
Drama            ",(1969)
Fakir kizin romani,Aram Gülyüz,4.6,5,"
Drama            ",(1969)
Kardes kavgasi,Türker Inanoglu,5.8,5,"
Romance, Drama            ",(1967)
Aci hayat,Cevat Okçugil,6.6,5,"
Drama            ",(1987)
Aci gerçekler,Remzi Jöntürk,5.2,5,"
Drama            ",(1981)
Ümit sokagi,Ilhan Engin,6.0,5,"
Drama            ",(1966)
Askin gözyaslari,Zafer Davutoglu,6.4,5,"
Drama, Romance            ",(1966)
